0	-1.75188
3.30E-06	-1.4561
6.60E-06	-1.18446
9.90E-06	-0.933733
1.32E-05	-0.704253
1.65E-05	-0.491831
1.98E-05	-0.296789
2.31E-05	-0.117839
2.64E-05	0.0466272
2.97E-05	0.198542
3.30E-05	0.338869
3.63E-05	0.467932
3.96E-05	0.588305
4.29E-05	0.698057
4.62E-05	0.799441
4.95E-05	0.893744
5.28E-05	0.980644
5.61E-05	1.06079
5.94E-05	1.13481
6.27E-05	1.20272
6.60E-05	1.26581
6.93E-05	1.32406
7.26E-05	1.37749
7.59E-05	1.42738
7.92E-05	1.4734
8.25E-05	1.51524
8.58E-05	1.55419
8.91E-05	1.59056
9.24E-05	1.62403
9.57E-05	1.65428
9.90E-05	1.68293
0.000102	1.709
0.000106	1.73314
0.000109	1.75535
0.000112	1.77562
0.000115	1.79429
0.000119	1.81167
0.000122	1.82744
0.000125	1.84321
0.000129	1.85609
0.000132	1.86993
0.000135	1.88087
0.000139	1.89181
0.000142	1.90147
0.000145	1.91048
0.000148	1.91917
0.000152	1.92689
0.000155	1.9343
0.000158	1.94106
0.000162	1.94653
0.000165	1.95232
0.000168	1.95747
0.000172	1.96262
0.000175	1.96713
0.000178	1.97067
0.000181	1.97485
0.000185	1.97807
0.000188	1.98097
0.000191	1.98451
0.000195	1.98676
0.000198	1.98869
0.000201	1.99159
0.000205	1.99448
0.000208	1.99609
0.000211	1.99802
0.000214	1.99931
0.000218	2.00092
0.000221	2.00285
0.000224	2.0035
0.000228	2.00478
0.000231	2.00575
0.000234	2.00671
0.000238	2.00865
0.000241	2.00865
0.000244	2.00993
0.000247	2.01058
0.000251	2.01058
0.000254	2.01219
0.000257	2.01251
0.000261	2.01412
0.000264	2.0138
0.000267	2.01412
0.000271	2.01444
0.000274	2.01476
0.000277	2.0154
0.00028	2.01605
0.000284	2.01637
0.000287	2.01669
0.00029	2.01669
0.000294	2.01669
0.000297	2.01798
0.0003	2.01766
0.000304	2.01766
0.000307	2.01798
0.00031	2.01862
0.000313	2.01959
0.000317	2.01927
0.00032	2.01862
0.000323	2.01927
0.000327	2.01959
0.00033	2.01959
0.000333	2.01927
0.000337	2.01959
0.00034	2.01959
0.000343	2.01927
0.000346	2.01959
0.00035	2.01959
0.000353	2.01991
0.000356	2.01959
0.00036	2.02023
0.000363	2.02055
0.000366	2.02055
0.00037	2.02055
0.000373	2.02055
0.000376	2.02023
0.000379	2.02055
0.000383	2.02088
0.000386	2.01991
0.000389	2.02055
0.000393	2.01991
0.000396	2.02088
0.000399	2.01991
0.000403	2.02055
0.000406	2.02055
0.000409	2.02023
0.000412	2.02055
0.000416	2.0212
0.000419	2.0212
0.000422	2.02088
0.000426	2.02152
0.000429	2.02055
0.000432	2.0212
0.000436	2.02055
0.000439	2.02088
0.000442	2.02152
0.000445	2.02088
0.000449	2.0212
0.000452	2.02088
0.000455	2.02088
0.000459	2.02088
0.000462	2.02088
0.000465	2.02088
0.000469	2.02088
0.000472	2.02088
0.000475	2.0212
0.000478	2.0212
0.000482	2.02152
0.000485	2.0212
0.000488	2.02088
0.000492	2.02088
0.000495	2.0212
0.000498	1.94556
0.000502	1.68357
0.000505	1.39455
0.000508	1.12934
0.000511	0.885375
0.000515	0.660078
0.000518	0.453449
0.000521	0.263234
0.000525	0.088468
0.000528	-0.0727799
0.000531	-0.221154
0.000535	-0.358585
0.000538	-0.48475
0.000541	-0.600939
0.000544	-0.708759
0.000548	-0.808211
0.000551	-0.900261
0.000554	-0.98523
0.000558	-1.06376
0.000561	-1.13586
0.000564	-1.2028
0.000568	-1.2646
0.000571	-1.32156
0.000574	-1.37435
0.000577	-1.4223
0.000581	-1.46736
0.000584	-1.50888
0.000587	-1.54718
0.000591	-1.58259
0.000594	-1.61477
0.000597	-1.6447
0.000601	-1.67206
0.000604	-1.69781
0.000607	-1.7213
0.00061	-1.74287
0.000614	-1.76282
0.000617	-1.78085
0.00062	-1.79823
0.000624	-1.81335
0.000627	-1.82751
0.00063	-1.84168
0.000634	-1.85391
0.000637	-1.86517
0.00064	-1.87579
0.000643	-1.88448
0.000647	-1.89382
0.00065	-1.90218
0.000653	-1.91023
0.000657	-1.91731
0.00066	-1.9231
0.000663	-1.9289
0.000667	-1.93501
0.00067	-1.93984
0.000673	-1.94435
0.000676	-1.94853
0.00068	-1.95239
0.000683	-1.95593
0.000686	-1.95947
0.00069	-1.96269
0.000693	-1.96559
0.000696	-1.96784
0.0007	-1.97042
0.000703	-1.97235
0.000706	-1.9746
0.000709	-1.97717
0.000713	-1.97846
0.000716	-1.98039
0.000719	-1.98168
0.000723	-1.98297
0.000726	-1.98393
0.000729	-1.98522
0.000733	-1.98586
0.000736	-1.98715
0.000739	-1.98812
0.000742	-1.98908
0.000746	-1.98973
0.000749	-1.99101
0.000752	-1.99166
0.000756	-1.99198
0.000759	-1.9923
0.000762	-1.99359
0.000766	-1.99327
0.000769	-1.99391
0.000772	-1.99455
0.000775	-1.99455
0.000779	-1.99488
0.000782	-1.99584
0.000785	-1.99584
0.000789	-1.99552
0.000792	-1.99681
0.000795	-1.99681
0.000799	-1.99681
0.000802	-1.99745
0.000805	-1.99745
0.000808	-1.99777
0.000812	-1.99809
0.000815	-1.99874
0.000818	-1.99906
0.000822	-1.99874
0.000825	-1.99938
0.000828	-1.99874
0.000832	-1.99906
0.000835	-1.99938
0.000838	-1.99906
0.000841	-1.99874
0.000845	-1.99938
0.000848	-1.99874
0.000851	-1.99938
0.000855	-1.99938
0.000858	-1.9997
0.000861	-1.99938
0.000865	-1.9997
