1002.37	4.76675
1008.57	4.79279
1019.04	4.79131
1028.82	4.7931
1048.92	4.79227
1058.82	4.79355
1068.74	4.79386
1078.97	4.79205
1089.24	4.7912
1099.33	4.79068
1109.29	4.79067
1119.68	4.78864
1129.39	4.79042
1139.63	4.78856
1149.76	4.78811
1159.78	4.78822
1169.83	4.78752
1180.06	4.78614
1190.28	4.78614
1200.08	4.78648
1210.06	4.78669
1220.21	4.78586
1230.56	4.78522
1250.53	4.78501
1260.72	4.78494
1270.82	4.78387
1280.63	4.78507
1290.89	4.78422
1300.52	4.78474
1311.01	4.78324
1320.97	4.78384
1330.69	4.7836
1340.88	4.78309
1351.43	4.78222
1360.95	4.78278
1371.12	4.782
1381.34	4.78126
1391.36	4.78118
1401.26	4.7811
1411.51	4.77971
1421.55	4.77978
1431.34	4.78006
1451.73	4.77907
1461.58	4.77913
1471.57	4.77912
1481.69	4.77925
1491.54	4.77906
1501.5	4.77913
1511.67	4.7791
1521.54	4.77969
1531.4	4.77981
1541.66	4.77939
1551.3	4.78005
1561.37	4.78042
1571.5	4.78088
1581.33	4.78112
1591.18	4.78113
1601.2	4.78197
1611.15	4.78181
1620.95	4.78233
1631	4.78262
1640.94	4.78255
1650.77	4.78264
1660.79	4.78321
1680.66	4.78335
1690.62	4.78365
1700.74	4.78355
1710.32	4.78372
1720.47	4.78416
1730.5	4.78419
1740.72	4.78404
1750.5	4.78408
1760.47	4.78379
1770.5	4.78375
1780.37	4.78354
1790.38	4.78382
1800.59	4.78427
1810.3	4.78398
1820.39	4.78369
1830.41	4.78386
1840.29	4.78387
1850.33	4.78338
1860.41	4.78365
1880.26	4.78413
1890.3	4.78368
1900.4	4.78386
1910.16	4.78367
1920.24	4.78387
1930.18	4.78404
1940.15	4.78389
1950.09	4.7838
1960.15	4.78422
1970.02	4.78354
1980.01	4.78387
1990.12	4.78393
1999.94	4.78411
2009.93	4.78382
2019.99	4.78409
2039.89	4.78379
2049.98	4.78404
2060.03	4.78423
2069.84	4.78408
2089.96	4.78397
2099.85	4.78402
2109.91	4.78434
2119.99	4.78399
2129.77	4.78406
2139.86	4.78404
2149.96	4.78419
2159.79	4.78401
2169.87	4.78389
2179.89	4.78372
2189.78	4.7841
2199.84	4.78384
2209.94	4.78412
2220.03	4.78388
2229.85	4.78402
2239.93	4.78419
2250.02	4.7841
2259.86	4.78458
2269.95	4.78389
2289.88	4.78364
2299.87	4.78394
2310.02	4.78443
2319.84	4.78411
2329.86	4.78412
2339.96	4.78371
2349.82	4.78423
2369.94	4.78406
2380.03	4.78441
2389.9	4.78434
2399.92	4.78422
2410.05	4.7844
2419.93	4.78439
2429.97	4.78401
2440	4.78492
2449.89	4.78402
2459.95	4.78418
2470	4.78377
2479.86	4.78412
2489.94	4.78421
2499.96	4.7836
2509.91	4.78423
2519.93	4.78429
2529.97	4.78406
2540.04	4.78406
2549.96	4.78402
2570.07	4.78443
2579.93	4.7838
2589.97	4.78414
2600.05	4.78396
2609.9	4.78432
2619.92	4.78413
2630.05	4.78418
2639.89	4.78453
2650	4.7847
2660.02	4.78405
2669.89	4.7847
2689.99	4.78437
2700.04	4.78457
2709.93	4.78432
2719.95	4.78429
2739.91	4.7843
2749.98	4.78437
2760.07	4.78403
2769.89	4.7844
2789.98	4.78471
2799.92	4.78423
2809.92	4.78411
2819.98	4.78462
2829.85	4.78443
2839.9	4.78446
2849.98	4.78448
2869.94	4.78406
2879.94	4.78461
2890.01	4.78455
2899.92	4.78456
2920.01	4.78429
2929.87	4.78426
2939.91	4.78433
2950.01	4.78454
2959.86	4.78439
2969.9	4.78445
2979.96	4.78446
2989.89	4.78472
2999.91	4.78469
3009.98	4.78446
3020.05	4.78452
3029.89	4.78408
3039.96	4.7848
3050.01	4.78487
3069.95	4.78432
3080	4.78459
3089.93	4.78492
3099.94	4.78457
3119.81	4.78444
3129.98	4.78522
3140.01	4.78492
3149.86	4.78448
3159.94	4.78465
3169.93	4.78467
3179.89	4.78502
3189.9	4.78505
3199.95	4.78488
3210	4.78512
3219.91	4.78499
3229.94	4.78501
3239.98	4.78473
3249.86	4.78512
3259.93	4.78511
3270	4.78467
3279.84	4.78515
3289.88	4.78445
3309.82	4.78481
3319.92	4.78491
3329.95	4.78507
3339.84	4.7851
3359.94	4.78478
3370.01	4.78489
3379.87	4.78492
3389.97	4.78504
3400.01	4.7851
3409.89	4.78486
3419.93	4.78525
3439.87	4.78511
3449.89	4.78489
3459.98	4.78475
3469.86	4.78485
3479.9	4.78531
3489.97	4.78528
3499.8	4.78476
3509.89	4.78447
3519.99	4.78505
3530.04	4.78526
3539.86	4.78525
3549.94	4.78511
3560.01	4.78547
3569.89	4.78483
3579.95	4.78531
3589.99	4.7854
3599.87	4.78484
3609.9	4.78518
3619.98	4.78532
3639.86	4.7852
3649.97	4.7852
3659.85	4.78509
3669.92	4.78501
3679.97	4.78519
3690.01	4.78508
3699.89	4.78481
3709.9	4.78526
3719.97	4.78518
3729.84	4.78523
3739.94	4.78498
3749.97	4.7852
3759.86	4.78511
3769.92	4.78475
3780.02	4.78491
3799.94	4.78487
3809.97	4.78498
3819.81	4.7852
3829.91	4.78518
3839.92	4.78529
3850.01	4.78539
3859.88	4.7853
3869.92	4.78517
3879.95	4.78529
3889.85	4.78507
3899.92	4.78507
3910.01	4.78543
3919.91	4.78518
3929.89	4.78541
3939.99	4.78527
3959.84	4.78529
3969.98	4.78546
3979.87	4.78517
3989.87	4.78498
3999.91	4.78558
4010.03	4.78541
4019.87	4.78548
4029.95	4.7855
4040	4.78506
4049.85	4.78564
4059.93	4.78573
4069.99	4.78538
4079.86	4.78542
4089.92	4.78538
4099.96	4.78524
4119.91	4.78537
4129.92	4.78574
4139.83	4.78528
4149.86	4.78518
4159.92	4.78538
4170.02	4.7853
4179.87	4.78554
4189.91	4.78531
4199.94	4.78553
4209.82	4.78518
4219.92	4.78538
4239.87	4.78589
4249.88	4.7853
4259.98	4.78594
4269.82	4.78535
4289.9	4.78531
4299.83	4.78571
4309.88	4.78575
4319.91	4.78578
4330.04	4.78582
4339.86	4.78552
4349.91	4.78566
4360.03	4.78556
4369.87	4.78543
4379.92	4.78505
4389.97	4.78573
4409.93	4.78583
4419.96	4.78587
4429.82	4.78593
4439.91	4.78557
4449.96	4.78578
4459.84	4.78567
4469.9	4.7858
4490	4.78589
4499.89	4.78543
4509.93	4.78574
4519.98	4.78575
4539.92	4.78527
4549.96	4.78566
4559.85	4.7856
4569.87	4.7856
4580	4.78551
4589.85	4.78616
4599.9	4.78591
4609.96	4.78587
4619.8	4.78572
4629.88	4.78561
4639.88	4.78579
4659.87	4.78557
4669.91	4.78583
4679.99	4.78555
4689.83	4.78598
4699.91	4.78582
4709.99	4.78546
4719.84	4.78567
4729.93	4.78569
4739.97	4.78551
4749.81	4.78586
4759.94	4.78577
4769.96	4.78576
4779.83	4.78592
4789.86	4.78607
4799.98	4.78571
4819.85	4.78606
4829.93	4.78578
4839.94	4.78562
4849.87	4.78564
4859.93	4.78572
4869.96	4.78581
4879.86	4.786
4889.85	4.78593
4899.96	4.78581
4909.8	4.78567
4919.9	4.78577
4929.96	4.7855
4939.83	4.78558
4949.89	4.78533
4959.9	4.78567
4979.88	4.78553
4989.86	4.78563
4999.97	4.78587
5009.85	4.78575
5019.88	4.7855
5029.93	4.78587
5039.82	4.78577
5049.89	4.78564
5059.97	4.78587
5069.81	4.78567
5079.89	4.78597
5099.88	4.78586
5109.85	4.78603
5119.91	4.7857
5129.78	4.78552
5139.89	4.78572
5149.93	4.78565
5159.98	4.78604
5179.88	4.78588
5189.91	4.78612
5199.85	4.78582
5209.89	4.78579
5219.96	4.78585
5229.83	4.78594
5239.88	4.7856
5249.91	4.78625
5259.84	4.78604
5269.86	4.78557
5279.94	4.78575
5299.88	4.78586
5309.87	4.78596
5319.98	4.78611
5329.84	4.7854
5339.91	4.78594
5349.96	4.78585
5359.84	4.7858
5369.87	4.78594
5379.92	4.78569
5389.82	4.78548
5399.89	4.78599
5419.8	4.78595
5429.87	4.78596
5439.96	4.78591
5449.81	4.78585
5459.85	4.78576
5469.93	4.7861
5479.99	4.78571
5489.84	4.78599
5499.91	4.7858
5509.92	4.78571
5519.83	4.78597
5539.93	4.78562
5549.81	4.78589
5559.84	4.78605
5569.95	4.78569
5579.81	4.78602
5589.85	4.78572
5599.92	4.78591
5609.79	4.78624
5619.84	4.78589
5629.9	4.78601
5639.97	4.78579
5649.85	4.78565
5659.91	4.78577
5669.98	4.78604
5679.84	4.78592
5699.94	4.78591
5709.82	4.78595
5719.87	4.78594
5729.94	4.78569
5739.84	4.78546
5749.86	4.78594
5759.92	4.78588
5769.8	4.78594
5779.83	4.78554
5789.89	4.78591
5799.99	4.78575
5809.83	4.78587
5819.87	4.78572
5829.95	4.78608
5839.84	4.7857
5849.84	4.78604
5859.98	4.78555
5869.78	4.78592
5879.88	4.78572
5899.81	4.7859
5909.86	4.78594
5919.92	4.78589
5929.77	4.78585
5949.92	4.78596
5959.96	4.7858
5969.82	4.78616
5979.9	4.78577
5989.96	4.7859
5999.84	4.78595
6009.91	4.78597
6029.81	4.78587
6039.86	4.78596
6049.92	4.7859
6059.8	4.78528
6069.87	4.78589
6079.92	4.78591
6089.82	4.78602
6099.9	4.7859
6119.75	4.78568
6129.81	4.7859
6139.89	4.78593
6150	4.78593
6159.77	4.78556
6169.89	4.78596
6179.92	4.78596
6189.78	4.78616
6199.87	4.78588
6209.95	4.78599
6219.81	4.78559
6229.86	4.78572
6239.94	4.78589
6249.84	4.78577
6259.86	4.78559
6279.8	4.78616
6289.82	4.78574
6299.89	4.78583
6309.94	4.78615
6319.83	4.78586
6329.86	4.78588
6339.95	4.78567
6349.8	4.78554
6359.89	4.78565
6369.92	4.78592
6379.82	4.78573
6389.85	4.78564
6399.92	4.78625
6409.77	4.78597
6419.84	4.78593
6429.9	4.78593
6439.77	4.78569
6449.82	4.78578
6459.85	4.78597
6479.8	4.7858
6489.9	4.78579
6499.91	4.78558
6509.8	4.78565
6529.9	4.78565
6539.8	4.78554
6549.83	4.7857
6559.9	4.7858
6579.84	4.78545
6589.88	4.78569
6599.77	4.78565
6609.82	4.78559
6619.88	4.78562
6629.94	4.78587
6639.84	4.78537
6649.82	4.78577
6659.94	4.78542
6669.78	4.78565
6679.9	4.78561
6699.81	4.78561
6709.83	4.7857
6719.92	4.78548
6729.78	4.78546
6739.84	4.78556
6749.9	4.78558
6759.74	4.78583
6769.85	4.78538
6779.9	4.78597
6789.96	4.78569
6799.84	4.78567
6809.87	4.78566
6819.93	4.78558
6829.82	4.78565
6839.87	4.78552
6849.98	4.78551
6859.81	4.78577
6869.84	4.78562
6879.86	4.78565
6899.83	4.78569
6909.93	4.78555
6919.8	4.78537
6929.83	4.78557
6939.94	4.78559
6949.95	4.78561
6959.8	4.78568
6969.86	4.78539
6979.9	4.78544
6989.76	4.78574
6999.86	4.7857
7019.76	4.78582
7029.84	4.78556
7039.87	4.78537
7049.78	4.78576
7059.84	4.78539
7069.89	4.7857
7079.77	4.78557
7099.87	4.78542
7109.94	4.78543
7119.79	4.78541
7129.86	4.78518
7149.81	4.78554
7159.88	4.78533
7169.9	4.7853
7179.77	4.78509
7189.84	4.78525
7199.89	4.78504
7209.76	4.78511
7219.8	4.78533
7229.9	4.78554
7239.78	4.78543
7249.82	4.78519
7269.92	4.78556
7279.77	4.78514
7289.88	4.78513
7299.91	4.78521
7309.81	4.78519
7319.87	4.78525
7329.91	4.78522
7339.79	4.78544
7349.84	4.7854
7359.9	4.78519
7369.76	4.78543
7379.81	4.78529
7389.89	4.78535
7399.74	4.78541
7409.79	4.78517
7419.89	4.78532
7429.93	4.78541
7439.79	4.78523
7449.87	4.78515
7469.81	4.78502
7479.87	4.78509
7489.89	4.78483
7499.8	4.78501
7519.88	4.78506
7529.76	4.78501
7539.79	4.78507
7549.88	4.78561
7559.76	4.78496
7569.79	4.78519
7579.88	4.78501
7589.92	4.78503
7599.79	4.78497
7609.86	4.78505
7619.89	4.78528
7639.84	4.78518
7649.89	4.78495
7659.77	4.78498
7669.88	4.78517
7679.93	4.78487
7689.79	4.78518
7699.88	4.78499
7709.88	4.78488
7719.76	4.78521
7729.82	4.7848
7739.88	4.78487
7749.75	4.78512
7759.79	4.7848
7769.84	4.7852
7779.92	4.785
7789.8	4.78475
7799.83	4.78493
7809.92	4.78524
7819.83	4.78481
7829.83	4.78496
7839.9	4.78472
7849.76	4.78499
7859.83	4.78517
7869.88	4.78502
7879.74	4.78506
7889.83	4.78489
7899.82	4.78529
7909.78	4.78522
7919.82	4.78474
7939.87	4.7849
7949.83	4.78495
7959.83	4.78475
7969.88	4.78518
7989.83	4.78501
7999.89	4.78531
8009.77	4.785
8019.76	4.78477
8029.87	4.78479
8039.78	4.78481
8049.77	4.78476
8059.86	4.785
8069.7	4.78492
8079.81	4.78505
8089.83	4.78502
8109.81	4.78483
8119.86	4.78538
8129.93	4.78478
8139.79	4.78475
8149.83	4.7849
8159.89	4.78473
8169.75	4.78505
8179.77	4.78476
8189.86	4.78505
8199.77	4.78495
8209.82	4.78484
8219.89	4.78465
8229.76	4.78477
8239.79	4.78479
8249.85	4.78474
8269.75	4.78446
8279.83	4.78485
8289.89	4.78458
8299.74	4.78442
8309.9	4.78486
8319.93	4.78481
8329.75	4.78488
8339.8	4.78446
