0	2.223
3.30E-06	2.39391
6.60E-06	2.39584
9.90E-06	2.39809
1.32E-05	2.4026
1.65E-05	2.40227
1.98E-05	2.40292
2.31E-05	2.40453
2.64E-05	2.40421
2.97E-05	2.40646
3.30E-05	2.40871
3.63E-05	2.40807
3.96E-05	2.40839
4.29E-05	2.40968
4.62E-05	2.40871
4.95E-05	2.40807
5.28E-05	2.40936
5.61E-05	2.40968
5.94E-05	2.40903
6.27E-05	2.40936
6.60E-05	2.40903
6.93E-05	2.40968
7.26E-05	2.41064
7.59E-05	2.40936
7.92E-05	2.41064
8.25E-05	2.40775
8.58E-05	2.41032
8.91E-05	2.40968
9.24E-05	2.41032
9.57E-05	2.40968
9.90E-05	2.40936
0.000102	2.40839
0.000106	2.40839
0.000109	2.41129
0.000112	2.41129
0.000115	2.41193
0.000119	2.41
0.000122	2.40936
0.000125	2.41032
0.000129	2.41161
0.000132	2.41096
0.000135	2.41032
0.000139	2.41129
0.000142	2.41096
0.000145	2.41161
0.000148	2.41096
0.000152	2.41032
0.000155	2.41
0.000158	2.41161
0.000162	2.40968
0.000165	2.41064
0.000168	2.41161
0.000172	2.41096
0.000175	2.41096
0.000178	2.41096
0.000181	2.41129
0.000185	2.41129
0.000188	2.41161
0.000191	2.41096
0.000195	2.41129
0.000198	2.41257
0.000201	2.41193
0.000205	2.41257
0.000208	2.41193
0.000211	2.41161
0.000214	2.41161
0.000218	2.41064
0.000221	2.41322
0.000224	2.41225
0.000228	2.41193
0.000231	2.41257
0.000234	2.41096
0.000238	2.41257
0.000241	2.41161
0.000244	2.41161
0.000247	2.4129
0.000251	2.41193
0.000254	2.41322
0.000257	2.41064
0.000261	2.41257
0.000264	2.41129
0.000267	2.41096
0.000271	2.41161
0.000274	2.41193
0.000277	2.41257
0.00028	2.41451
0.000284	2.41032
0.000287	2.41129
0.00029	2.41257
0.000294	2.41257
0.000297	2.4129
0.0003	2.41451
0.000304	2.41193
0.000307	2.41225
0.00031	2.41418
0.000313	2.41257
0.000317	2.41225
0.00032	2.41225
0.000323	2.4129
0.000327	2.41322
0.00033	2.41483
0.000333	2.41257
0.000337	2.41
0.00034	2.41418
0.000343	2.41515
0.000346	2.41451
0.00035	2.41161
0.000353	2.41096
0.000356	2.4129
0.00036	2.41386
0.000363	2.41451
0.000366	2.41225
0.00037	2.41161
0.000373	2.41193
0.000376	2.4129
0.000379	2.41257
0.000383	2.41483
0.000386	2.41322
0.000389	2.41193
0.000393	2.41161
0.000396	2.41354
0.000399	2.41193
0.000403	2.41354
0.000406	2.41386
0.000409	2.41418
0.000412	2.41225
0.000416	2.41322
0.000419	2.41354
0.000422	2.41386
0.000426	2.41547
0.000429	2.41386
0.000432	2.41193
0.000436	2.41225
0.000439	2.41161
0.000442	2.41354
0.000445	2.41386
0.000449	2.41386
0.000452	2.41451
0.000455	2.41354
0.000459	2.41354
0.000462	2.41354
0.000465	2.41225
0.000469	2.41354
0.000472	2.41193
0.000475	2.41322
0.000478	2.41322
0.000482	2.41257
0.000485	2.41257
0.000488	2.41129
0.000492	2.41354
0.000495	2.41322
0.000498	2.41096
0.000502	-2.3708
0.000505	-2.36951
0.000508	-2.3708
0.000511	-2.37498
0.000515	-2.3782
0.000518	-2.38142
0.000521	-2.38013
0.000525	-2.38432
0.000528	-2.38335
0.000531	-2.38753
0.000535	-2.38786
0.000538	-2.38818
0.000541	-2.38753
0.000544	-2.38882
0.000548	-2.38464
0.000551	-2.38882
0.000554	-2.38753
0.000558	-2.38625
0.000561	-2.38786
0.000564	-2.38721
0.000568	-2.38753
0.000571	-2.38721
0.000574	-2.38593
0.000577	-2.38753
0.000581	-2.3885
0.000584	-2.3856
0.000587	-2.38882
0.000591	-2.38882
0.000594	-2.38657
0.000597	-2.38721
0.000601	-2.38882
0.000604	-2.38721
0.000607	-2.38689
0.00061	-2.38657
0.000614	-2.38593
0.000617	-2.3885
0.00062	-2.38753
0.000624	-2.38625
0.000627	-2.38721
0.00063	-2.38721
0.000634	-2.38786
0.000637	-2.38818
0.00064	-2.38689
0.000643	-2.38721
0.000647	-2.38657
0.00065	-2.38721
0.000653	-2.38786
0.000657	-2.38914
0.00066	-2.38818
0.000663	-2.38625
0.000667	-2.38753
0.00067	-2.39011
0.000673	-2.38753
0.000676	-2.38786
0.00068	-2.38818
0.000683	-2.38786
0.000686	-2.38818
0.00069	-2.38947
0.000693	-2.38657
0.000696	-2.38753
0.0007	-2.38753
0.000703	-2.38753
0.000706	-2.3885
0.000709	-2.38786
0.000713	-2.38593
0.000716	-2.38753
0.000719	-2.38753
0.000723	-2.38818
0.000726	-2.38753
0.000729	-2.39011
0.000733	-2.38496
0.000736	-2.38947
0.000739	-2.38914
0.000742	-2.38753
0.000746	-2.3885
0.000749	-2.38914
0.000752	-2.38657
0.000756	-2.38689
0.000759	-2.38753
0.000762	-2.38753
0.000766	-2.3856
0.000769	-2.38721
0.000772	-2.39107
0.000775	-2.38753
0.000779	-2.38914
0.000782	-2.38753
0.000785	-2.38786
0.000789	-2.3885
