				
4079.84				-0.8772
4089.92				-0.9350
4099.96				-1.0312
4109.84				-1.2780
4119.89				-1.2727
4129.95				-1.5200
4139.84				-1.6316
4159.93				-1.7278
4170.03				-1.9263
4179.88				-2.1294
4189.95				-2.1648
4199.99				-2.2565
4209.87				-2.5034
4219.92				-2.4660
4229.99				-2.7181
4239.86				-2.8028
4249.92				-2.9031
4259.96				-3.0301
4269.84				-3.1745
4279.9				-3.2823
4289.96				-3.3943
4299.84				-3.5297
4309.88				-3.5740
4319.93				-3.7446
4329.99				-3.8923
4339.86				-4.0647
4349.94				-4.1461
4359.98				-4.3299
4369.86				-4.4026
4379.94				-4.5261
4389.96				-4.5531
4399.84				-4.7796
4409.9				-4.7558
4419.96				-4.9768
4439.92				-5.0885
4449.93				-5.2425
4459.82				-5.3364
4469.87				-5.4494
4479.94				-5.5662
4490.01				-5.6793
4499.86				-5.839
4509.93				-5.9096
4529.86				-6.0731
4539.92				-6.1803
4549.98				-6.1878
4559.86				-6.3432
4569.89				-6.5001
4579.97				-6.5625
4589.85				-6.7647
4599.89				-6.8227
4609.95				-6.8642
4619.82				-6.9991
4629.89				-7.1388
4649.83				-7.2222
4659.85				-7.3915
4669.94				-7.5651
4679.99				-7.5799
4699.92				-7.7822
4709.97				-7.9530
4719.85				-8.0920
4729.91				-8.1071
4739.96				-8.2512
4749.83				-8.3187
4759.92				-8.3689
4769.94				-8.4886
4779.82				-8.6865
4789.88				-8.7361
4799.93				-8.8919
4819.87				-8.9957
4829.92				-9.0786
4839.99				-9.1771
4849.87				-9.2865
4859.92				-9.3988
4869.99				-9.5803
4879.85				-9.6251
4889.88				-9.6662
4899.95				-9.7687
4909.82				-9.8504
4919.87				-9.8950
4929.95				-10.0456
4939.84				-10.2485
4949.88				-10.3077
4959.95				-10.4293
4969.8				-10.4327
4979.86				-10.5939
4989.93				-10.7072
4999.98				-10.7412
5019.92				-10.8569
5029.95				-11.0668
5039.83				-10.9989
5049.89				-11.1848
5059.96				-11.2152
5069.83				-11.2976
5079.88				-11.4538
5089.95				-11.4814
5099.82				-11.6902
5109.87				-11.6851
5119.92				-11.8281
5129.82				-11.8145
5139.86				-11.8999
5149.92				-12.1363
5159.98				-12.2444
5179.91				-12.2892
5189.96				-12.4583
5199.83				-12.5266
5209.89				-12.6964
5219.96				-12.6984
5229.83				-12.8301
5239.89				-12.9439
5249.94				-13.0121
5259.82				-13.1300
5269.88				-13.1685
5279.92				-13.3100
5289.81				-13.3754
5299.86				-13.4163
5309.92				-13.5199
5319.97				-13.6984
5339.9				-13.8386
5349.95				-13.8293
5359.84				-13.9984
5369.9				-14.0107
5389.82				-14.1904
5399.87				-14.3197
5409.93				-14.3219
5419.79				-14.3850
5429.87				-14.4760
5439.94				-14.5689
5449.79				-14.6121
5459.87				-14.7712
5469.93				-14.8186
5479.97				-14.9743
